VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2021-03-01 02:27:17,2021-03-01 02:38:13,1,3.70,1,N,164,75,2,12.5,3,0.5,0,0,0.3,16.3,2.5
2,2021-03-01 02:05:34,2021-03-01 02:11:33,1,1.76,1,N,100,43,4,-7.5,-0.5,-0.5,0,0,-0.3,-11.3,-2.5
2,2021-03-01 02:05:34,2021-03-01 02:11:33,1,1.76,1,N,100,163,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
1,2021-03-01 02:34:14,2021-03-01 02:41:52,1,3.60,1,N,75,42,2,11.5,0.5,0.5,0,0,0.3,12.8,0
2,2021-03-01 02:17:59,2021-03-01 02:28:56,1,4.38,1,N,107,75,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,2021-03-01 02:37:08,2021-03-01 02:37:23,1,.10,1,N,230,230,3,-2.5,-0.5,-0.5,0,0,-0.3,-6.3,-2.5
2,2021-03-01 02:37:08,2021-03-01 02:37:23,1,.10,1,N,230,230,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
2,2021-03-01 02:11:18,2021-03-01 02:13:47,1,.86,1,N,170,107,1,4.5,0.5,0.5,4,0,0.3,12.3,2.5
1,2021-03-01 02:28:24,2021-03-01 02:39:23,1,4.00,1,N,263,246,1,13,3,0.5,2,0,0.3,18.8,2.5
1,2021-03-01 02:53:29,2021-03-01 03:11:50,1,11.20,1,N,138,45,1,31,3,0.5,6.95,0,0.3,41.75,2.5
2,2021-03-01 02:08:44,2021-03-01 02:26:12,1,5.13,1,N,163,260,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
1,2021-03-01 02:11:22,2021-03-01 02:14:37,1,.50,1,N,211,148,1,4.5,3,0.5,1,0,0.3,9.3,2.5
2,2021-03-01 02:05:00,2021-03-01 02:12:14,1,1.46,1,N,170,43,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
1,2021-03-01 02:19:45,2021-03-01 02:31:21,1,3.00,1,N,230,24,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5
1,2021-03-01 02:19:51,2021-03-01 02:23:54,1,1.20,1,N,68,50,1,5.5,3,0.5,1.5,0,0.3,10.8,2.5
1,2021-03-01 02:29:44,2021-03-01 02:39:20,1,1.00,1,N,48,246,3,8,3,0.5,0,0,0.3,11.8,2.5
1,2021-03-01 02:19:28,2021-03-01 02:39:08,1,8.60,1,N,163,69,2,26,3,0.5,0,0,0.3,29.8,2.5
1,2021-03-01 02:45:00,2021-03-01 03:09:47,1,15.40,1,N,69,121,2,42.5,0.5,0.5,0,6.12,0.3,49.92,0
1,2021-03-01 02:09:07,2021-03-01 02:12:28,1,1.00,1,N,48,68,1,5,3,0.5,0,0,0.3,8.8,2.5
1,2021-03-01 02:15:16,2021-03-01 02:23:39,1,3.20,1,N,249,142,2,11,3,0.5,0,0,0.3,14.8,2.5
1,2021-03-01 02:50:32,2021-03-01 03:04:43,1,4.00,1,N,68,262,2,14,3,0.5,0,0,0.3,17.8,2.5
2,2021-03-01 02:16:55,2021-03-01 02:30:03,5,5.56,1,N,244,239,2,17.5,0.5,0.5,0,0,0.3,21.3,2.5
2,2021-03-01 02:50:33,2021-03-01 02:56:03,4,1.55,1,N,186,48,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
1,2021-03-01 02:06:39,2021-03-01 02:35:29,1,23.10,1,N,132,184,4,60.5,0.5,0.5,0,6.12,0.3,67.92,0
2,2021-03-01 02:15:23,2021-03-01 02:23:19,3,1.58,1,N,79,68,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2021-03-01 02:35:19,2021-03-01 03:05:47,1,10.96,1,N,132,188,1,34,0.5,0.5,2,0,0.3,37.3,0
1,2021-03-01 02:23:07,2021-03-01 02:30:59,1,2.20,1,N,48,238,1,9,3,0.5,1,0,0.3,13.8,2.5
1,2021-03-01 02:37:37,2021-03-01 02:42:51,1,1.40,1,N,48,90,1,6.5,3,0.5,0,0,0.3,10.3,2.5
1,2021-03-01 02:51:23,2021-03-01 02:54:17,1,.60,1,N,186,90,2,4.5,3,0.5,0,0,0.3,8.3,2.5
2,2021-03-01 02:12:00,2021-03-01 02:17:16,1,.86,1,N,163,143,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,2021-03-01 02:04:26,2021-03-01 02:24:25,1,4.67,1,N,79,37,2,18,0.5,0.5,0,0,0.3,21.8,2.5
1,2021-03-01 02:52:57,2021-03-01 02:56:58,1,.70,1,N,90,249,1,5,3,0.5,1,0,0.3,9.8,2.5
1,2021-03-01 02:09:06,2021-03-01 02:32:09,1,20.10,1,N,132,169,3,54,0.5,0.5,0,6.12,0.3,61.42,0
1,2021-03-01 02:16:22,2021-03-01 02:27:35,1,3.10,1,N,230,144,1,11.5,3,0.5,4.55,0,0.3,19.85,2.5
2,2021-03-01 02:22:03,2021-03-01 02:38:13,5,8.42,1,N,140,243,1,24,0.5,0.5,4,0,0.3,31.8,2.5
2,2021-03-01 02:42:21,2021-03-01 02:54:15,5,5.73,1,N,243,75,2,17.5,0.5,0.5,0,0,0.3,18.8,0
2,2021-03-01 02:57:52,2021-03-01 03:01:21,5,1.04,1,N,75,74,2,5,0.5,0.5,0,0,0.3,6.3,0
1,2021-03-01 02:45:40,2021-03-01 02:48:15,1,.90,1,N,186,90,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,2021-03-01 02:58:15,2021-03-01 03:02:19,1,.90,1,N,100,161,1,5,3,0.5,1,0,0.3,9.8,2.5
2,2021-03-01 02:57:17,2021-03-01 03:00:29,1,1.33,1,N,186,142,1,5.5,0.5,0.5,0,0,0.3,9.3,2.5
1,2021-03-01 02:51:52,2021-03-01 03:13:29,1,9.20,1,N,138,137,1,28,3,0.5,6.35,0,0.3,38.15,2.5
2,2021-03-01 02:45:24,2021-03-01 03:02:31,1,4.19,1,N,230,45,2,15,0.5,0.5,0,0,0.3,18.8,2.5
1,2021-03-01 02:55:04,2021-03-01 03:17:25,1,10.00,1,N,138,142,1,29.5,3,0.5,7.85,6.12,0.3,47.27,2.5
2,2021-03-01 02:30:36,2021-03-01 02:43:35,5,4.09,1,N,163,74,2,14,0.5,0.5,0,0,0.3,17.8,2.5
1,2021-03-01 02:07:08,2021-03-01 02:19:15,1,7.20,1,N,112,95,2,21.5,0.5,0.5,0,0,0.3,22.8,0
1,2021-03-01 02:00:48,2021-03-01 02:14:18,1,4.00,1,N,100,4,1,14.5,3,0.5,3.65,0,0.3,21.95,2.5
2,2021-03-01 02:31:09,2021-03-01 02:39:50,1,2.95,1,N,141,224,1,10,0.5,0.5,2.2,0,0.3,16,2.5
2,2021-03-01 02:42:52,2021-03-01 02:47:29,1,.77,1,N,107,90,1,5.5,0.5,0.5,1.5,0,0.3,10.8,2.5
2,2021-03-01 02:01:32,2021-03-01 02:04:06,2,.89,1,N,90,48,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2021-03-01 02:20:04,2021-03-01 02:23:25,1,1.46,1,N,68,48,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2021-03-01 02:55:52,2021-03-01 03:04:08,1,2.81,1,N,161,146,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,2021-03-01 02:11:39,2021-03-01 02:33:30,4,7.30,1,N,132,258,2,24.5,0.5,0.5,0,0,0.3,25.8,0
2,2021-03-01 02:03:05,2021-03-01 02:06:17,1,1.17,1,N,141,236,1,5,0.5,0.5,2.2,0,0.3,11,2.5
1,2021-03-01 02:54:34,2021-03-01 03:23:02,1,13.20,1,N,79,171,2,38.5,3,0.5,0,0,0.3,42.3,2.5
1,2021-03-01 02:42:35,2021-03-01 02:57:52,1,3.80,1,N,230,79,1,14.5,3,0.5,3.65,0,0.3,21.95,2.5
2,2021-03-01 02:06:24,2021-03-01 02:06:30,1,.00,5,N,17,17,1,17,0,0.5,3.56,0,0.3,21.36,0
2,2021-03-01 02:45:36,2021-03-01 03:05:27,1,8.09,1,N,229,116,2,25,0.5,0.5,0,0,0.3,28.8,2.5
1,2021-03-01 02:29:06,2021-03-01 02:29:06,1,.00,1,Y,132,264,2,24.5,0.5,0.5,0,0,0.3,25.8,0
1,2021-03-01 02:36:11,2021-03-01 02:42:20,2,1.20,1,N,7,146,2,6.5,0.5,0.5,0,0,0.3,7.8,0
2,2021-03-01 02:31:39,2021-03-01 02:32:03,1,.03,5,N,42,42,1,25,0,0,5,0,0.3,30.3,0
2,2021-03-01 02:19:03,2021-03-01 02:21:32,1,.50,1,N,186,100,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,2021-03-01 02:27:38,2021-03-01 02:40:15,6,3.13,1,N,186,148,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,2021-03-01 02:52:00,2021-03-01 02:56:29,5,.93,1,N,79,144,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2021-03-01 02:18:37,2021-03-01 02:24:54,2,2.01,1,N,152,238,2,8,0.5,0.5,0,0,0.3,9.3,0
2,2021-03-01 02:35:51,2021-03-01 02:43:10,1,2.12,1,N,152,244,1,8.5,0.5,0.5,1.96,0,0.3,11.76,0
1,2021-03-01 02:18:10,2021-03-01 02:37:02,1,6.50,1,N,90,74,2,20.5,3,0.5,0,0,0.3,24.3,2.5
1,2021-03-01 02:07:57,2021-03-01 02:15:11,1,5.40,1,N,132,130,2,16,0.5,0.5,0,0,0.3,17.3,0
1,2021-03-01 02:58:27,2021-03-01 03:05:07,1,1.60,1,N,186,161,1,7,3,0.5,2,0,0.3,12.8,2.5
2,2021-03-01 02:07:53,2021-03-01 02:45:08,2,21.88,1,N,42,39,1,58.5,0.5,0.5,0,6.12,0.3,65.92,0
1,2021-03-01 02:16:36,2021-03-01 02:39:42,1,.00,1,N,66,47,1,42.78,0,0.5,0,0,0.3,43.58,0
2,2021-03-01 02:22:56,2021-03-01 02:43:54,1,8.49,1,N,186,116,2,27,0.5,0.5,0,0,0.3,30.8,2.5
1,2021-03-01 02:04:46,2021-03-01 02:37:06,1,23.40,2,N,132,116,1,52,0,0.5,2,6.12,0.3,60.92,0
2,2021-03-01 02:36:42,2021-03-01 02:47:33,1,2.99,1,N,161,79,1,11.5,0.5,0.5,3.83,0,0.3,19.13,2.5
2,2021-03-01 02:05:30,2021-03-01 02:25:59,1,7.75,1,N,132,63,2,24,0.5,0.5,0,0,0.3,25.3,0
2,2021-03-01 02:28:41,2021-03-01 02:36:02,2,.86,1,N,260,260,2,6.5,0.5,0.5,0,0,0.3,7.8,0
2,2021-03-01 02:16:01,2021-03-01 03:07:36,1,9.38,1,N,100,116,2,41,0.5,0.5,0,0,0.3,44.8,2.5
2,2021-03-01 02:55:27,2021-03-01 03:09:12,1,9.47,1,N,70,37,1,27,0.5,0.5,8.49,0,0.3,36.79,0
2,2021-03-01 03:05:32,2021-03-01 03:11:41,1,1.34,1,N,238,75,1,7,0.5,0.5,2.49,0,0.3,10.79,0
2,2021-03-01 03:50:54,2021-03-01 03:59:32,1,2.03,1,N,116,119,2,9,0.5,0.5,0,0,0.3,10.3,0
2,2021-03-01 03:37:25,2021-03-01 03:41:32,1,.93,1,N,68,230,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2021-03-01 03:52:37,2021-03-01 03:55:19,2,.61,1,N,79,4,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,2021-03-01 03:33:47,2021-03-01 03:52:43,4,4.02,1,N,238,239,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
2,2021-03-01 03:44:39,2021-03-01 03:47:57,6,.80,1,N,229,161,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2021-03-01 03:58:30,2021-03-01 04:31:47,6,12.39,1,N,48,67,2,36.5,0.5,0.5,0,6.12,0.3,46.42,2.5
2,2021-03-01 03:21:57,2021-03-01 03:22:03,1,.00,5,N,41,41,1,7,0,0.5,0,0,0.3,7.8,0
2,2021-03-01 03:03:33,2021-03-01 03:08:34,1,1.02,1,N,48,68,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2021-03-01 03:27:16,2021-03-01 03:46:12,1,6.82,1,N,148,226,2,21,0.5,0.5,0,0,0.3,24.8,2.5
2,2021-03-01 03:25:46,2021-03-01 03:35:32,2,4.14,1,N,263,79,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,2021-03-01 03:24:32,2021-03-01 03:35:08,1,3.49,1,N,239,90,1,12,0.5,0.5,1,0,0.3,16.8,2.5
1,2021-03-01 03:15:12,2021-03-01 03:32:50,1,5.40,1,N,121,92,2,19,0.5,0.5,0,0,0.3,20.3,0
1,2021-03-01 03:34:56,2021-03-01 03:52:13,1,1.30,1,N,92,92,2,11.5,0.5,0.5,0,0,0.3,12.8,0
1,2021-03-01 03:27:44,2021-03-01 03:32:09,1,1.00,1,N,162,68,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,2021-03-01 03:05:55,2021-03-01 03:09:42,3,1.60,1,N,263,229,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,2021-03-01 03:55:13,2021-03-01 04:12:49,2,10.10,1,N,48,18,4,28.5,3,0.5,0,0,0.3,32.3,2.5
2,2021-03-01 03:10:00,2021-03-01 03:13:42,1,1.54,1,N,161,234,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-03-01 03:24:35,2021-03-01 03:28:36,1,1.34,1,N,48,186,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-03-01 03:33:11,2021-03-01 03:47:14,1,4.39,1,N,230,226,2,14.5,0.5,0.5,0,0,0.3,18.3,2.5
1,2021-03-01 03:42:49,2021-03-01 04:09:20,1,8.50,1,N,48,138,1,27.5,3,0.5,6.25,0,0.3,37.55,2.5
1,2021-03-01 03:50:27,2021-03-01 03:55:53,1,2.00,1,N,68,48,2,7.5,3,0.5,0,0,0.3,11.3,2.5
2,2021-03-01 03:08:30,2021-03-01 03:32:14,5,11.62,1,N,263,228,2,34,0.5,0.5,0,0,0.3,37.8,2.5
2,2021-03-01 03:31:51,2021-03-01 03:36:44,2,1.17,1,N,249,79,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2021-03-01 03:35:32,2021-03-01 03:47:35,1,8.75,1,N,83,28,2,24.5,0.5,0.5,0,0,0.3,25.8,0
2,2021-03-01 03:10:05,2021-03-01 03:45:21,5,23.93,1,N,90,39,1,63,0.5,0.5,13.36,0,0.3,80.16,2.5
2,2021-03-01 03:35:33,2021-03-01 03:47:53,1,3.35,1,N,263,50,2,12,0.5,0.5,0,0,0.3,15.8,2.5
1,2021-03-01 03:43:01,2021-03-01 03:56:06,1,3.30,1,N,186,140,1,12.5,3,0.5,2,0,0.3,18.3,2.5
1,2021-03-01 03:39:39,2021-03-01 03:49:42,2,2.10,1,N,90,79,2,9.5,3,0.5,0,0,0.3,13.3,2.5
1,2021-03-01 03:57:15,2021-03-01 04:16:03,1,10.60,1,Y,137,182,1,30,3,0.5,0,0,0.3,33.8,2.5
1,2021-03-01 03:16:12,2021-03-01 03:20:34,1,.80,1,N,68,246,1,5.5,3,0.5,0.7,0,0.3,10,2.5
2,2021-03-01 03:51:39,2021-03-01 03:57:20,1,1.84,1,N,75,151,2,7.5,0.5,0.5,0,0,0.3,8.8,0
2,2021-03-01 03:35:03,2021-03-01 03:36:35,2,.32,1,N,48,48,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,2021-03-01 03:38:17,2021-03-01 03:44:26,2,1.25,1,N,48,90,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,2021-03-01 03:05:06,2021-03-01 03:07:01,3,.60,1,N,263,75,1,4,0.5,0.5,4,0,0.3,11.8,2.5
2,2021-03-01 03:11:15,2021-03-01 03:12:19,1,.44,1,N,263,263,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
1,2021-03-01 03:53:57,2021-03-01 03:57:53,1,.80,1,N,151,24,2,5,0.5,0.5,0,0,0.3,6.3,0
2,2021-03-01 03:20:49,2021-03-01 03:35:30,1,4.71,1,N,230,88,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
1,2021-03-01 03:10:06,2021-03-01 03:12:21,1,.90,1,Y,90,100,1,5,3,0.5,2.2,0,0.3,11,2.5
1,2021-03-01 03:18:52,2021-03-01 03:19:39,1,.00,5,N,100,186,1,14,0,0,2.85,0,0.3,17.15,0
2,2021-03-01 03:17:10,2021-03-01 03:22:46,1,1.56,1,N,166,238,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2021-03-01 03:08:30,2021-03-01 03:24:04,1,5.07,1,N,48,116,2,16,0.5,0.5,0,0,0.3,19.8,2.5
2,2021-03-01 03:46:24,2021-03-01 03:52:53,6,1.52,1,N,74,24,2,7,0.5,0.5,0,0,0.3,8.3,0
2,2021-03-01 03:35:28,2021-03-01 03:47:21,2,4.64,1,N,48,42,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,2021-03-01 03:36:56,2021-03-01 04:00:32,1,7.00,1,N,264,264,2,23.5,0.5,0.5,0,0,0.3,27.3,2.5
1,2021-03-01 03:20:13,2021-03-01 03:26:44,2,.80,1,N,170,137,2,6,3,0.5,0,0,0.3,9.8,2.5
2,2021-03-01 03:09:21,2021-03-01 03:53:03,2,19.74,1,N,39,74,1,55.5,0.5,0.5,0,6.12,0.3,62.92,0
2,2021-03-01 03:06:47,2021-03-01 03:10:05,1,.51,1,N,152,166,2,4.5,0.5,0.5,0,0,0.3,5.8,0
1,2021-03-01 03:09:43,2021-03-01 03:44:21,1,11.70,1,N,137,39,2,36.5,3,0.5,0,0,0.3,40.3,2.5
2,2021-03-01 04:19:52,2021-03-01 04:30:28,2,2.09,1,N,116,41,2,9.5,0.5,0.5,0,0,0.3,10.8,0
1,2021-03-01 04:59:21,2021-03-01 05:07:22,1,2.20,1,N,143,75,2,9,3,0.5,0,0,0.3,12.8,2.5
2,2021-03-01 04:45:12,2021-03-01 04:56:35,1,3.28,1,N,186,231,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,2021-03-01 04:59:00,2021-03-01 05:06:23,1,1.41,1,N,231,148,2,7,0.5,0.5,0,0,0.3,10.8,2.5
1,2021-03-01 04:40:49,2021-03-01 04:54:43,1,4.10,1,N,151,162,1,14.5,3,0.5,5.45,0,0.3,23.75,2.5
2,2021-03-01 05:50:29,2021-03-01 05:54:23,1,.55,1,N,237,140,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2021-03-01 04:58:58,2021-03-01 05:16:19,1,3.46,1,N,186,145,2,14,0.5,0.5,0,6.12,0.3,23.92,2.5
2,2021-03-01 04:25:25,2021-03-01 04:51:58,1,8.30,1,N,68,89,1,26.5,0.5,0.5,0,0,0.3,30.3,2.5
2,2021-03-01 04:54:21,2021-03-01 05:22:07,3,7.77,1,N,249,83,1,25.5,0.5,0.5,0,0,0.3,29.3,2.5
2,2021-03-01 04:35:27,2021-03-01 04:52:05,1,15.35,2,N,170,132,1,52,0,0.5,15.36,6.12,0.3,76.78,2.5
1,2021-03-01 04:20:07,2021-03-01 04:27:13,0,1.90,1,N,100,79,2,8,3,0.5,0,0,0.3,11.8,2.5
2,2021-03-01 04:48:10,2021-03-01 04:58:16,1,3.51,1,N,100,145,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
1,2021-03-01 04:57:13,2021-03-01 05:04:10,2,1.50,1,N,170,100,4,7.5,3,0.5,0,0,0.3,11.3,2.5
1,2021-03-01 04:33:54,2021-03-01 04:48:02,1,4.10,1,N,75,50,2,14.5,3,0.5,0,0,0.3,18.3,2.5
1,2021-03-01 04:51:01,2021-03-01 04:51:24,1,.10,1,N,48,48,2,2.5,3,0.5,0,0,0.3,6.3,2.5
1,2021-03-01 04:46:49,2021-03-01 04:58:23,1,3.30,1,N,186,140,1,12,3,0.5,0,0,0.3,15.8,2.5
2,2021-03-01 04:22:51,2021-03-01 04:45:28,1,4.94,1,N,151,186,2,18.5,0.5,0.5,0,0,0.3,22.3,2.5
1,2021-03-01 04:46:36,2021-03-01 04:51:09,1,1.00,1,N,186,170,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
2,2021-03-01 04:47:55,2021-03-01 04:58:48,2,3.80,1,N,186,151,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,2021-03-01 04:38:20,2021-03-01 04:38:38,1,.00,1,N,29,29,4,-2.5,-0.5,-0.5,0,0,-0.3,-3.8,0
2,2021-03-01 04:38:20,2021-03-01 04:38:38,1,.00,1,N,29,29,2,2.5,0.5,0.5,0,0,0.3,3.8,0
2,2021-03-01 04:34:06,2021-03-01 04:46:09,1,6.73,1,N,88,237,2,20.5,0.5,0.5,0,0,0.3,24.3,2.5
1,2021-03-01 04:33:42,2021-03-01 04:48:14,1,3.20,1,N,48,4,1,13.5,3,0.5,2,0,0.3,19.3,2.5
1,2021-03-01 04:56:24,2021-03-01 05:04:04,1,2.70,1,N,79,68,2,9.5,3,0.5,0,0,0.3,13.3,2.5
1,2021-03-01 04:58:13,2021-03-01 05:20:30,1,7.10,1,Y,79,223,1,23,3,0.5,8,0,0.3,34.8,2.5
2,2021-03-01 04:41:05,2021-03-01 04:51:24,1,2.72,1,N,79,161,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,2021-03-01 04:30:25,2021-03-01 04:58:57,1,16.60,1,N,38,137,1,46,0.5,0.5,0,6.12,0.3,53.42,0
2,2021-03-01 04:56:52,2021-03-01 05:03:05,1,2.15,1,N,263,161,2,8,0.5,0.5,0,0,0.3,11.8,2.5
1,2021-03-01 04:46:20,2021-03-01 04:59:14,1,5.00,1,N,68,87,1,16,3,0.5,2,0,0.3,21.8,2.5
2,2021-03-01 04:02:09,2021-03-01 04:02:13,1,.00,5,N,265,265,1,40,0,0.5,8.16,0,0.3,48.96,0
1,2021-03-01 04:56:39,2021-03-01 05:07:15,1,2.20,1,N,151,74,2,10.5,0.5,0.5,0,0,0.3,11.8,0
1,2021-03-01 04:46:40,2021-03-01 04:51:22,1,1.80,1,N,137,107,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
2,2021-03-01 04:51:05,2021-03-01 04:58:43,1,1.52,1,N,100,90,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2021-03-01 04:21:51,2021-03-01 04:23:33,1,.56,1,N,142,239,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,2021-03-01 04:03:17,2021-03-01 04:13:51,1,2.69,1,N,151,236,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,2021-03-01 04:37:04,2021-03-01 04:39:51,1,.69,1,N,24,238,1,4.5,0.5,0.5,1.16,0,0.3,6.96,0
2,2021-03-01 04:27:43,2021-03-01 05:01:28,1,18.19,1,N,135,162,1,51,0.5,0.5,0,6.12,0.3,58.42,0
2,2021-03-01 04:46:08,2021-03-01 04:48:43,1,.84,1,N,186,249,1,4.5,0.5,0.5,2.49,0,0.3,10.79,2.5
1,2021-03-01 04:01:39,2021-03-01 04:11:24,1,2.90,1,N,100,238,1,11,3,0.5,4.4,0,0.3,19.2,2.5
2,2021-03-01 04:47:58,2021-03-01 05:04:49,1,7.62,5,N,75,82,1,20.34,0,0.5,3.14,6.12,0.3,30.4,0
2,2021-03-01 04:44:06,2021-03-01 04:58:06,1,6.10,1,N,48,116,2,19,0.5,0.5,0,0,0.3,22.8,2.5
1,2021-03-01 04:11:27,2021-03-01 04:28:01,1,6.20,1,N,48,42,1,20,3,0.5,2,0,0.3,25.8,2.5
2,2021-03-01 04:08:59,2021-03-01 04:26:26,2,4.31,1,N,41,159,2,16,0.5,0.5,0,0,0.3,17.3,0
2,2021-03-01 04:04:12,2021-03-01 04:12:19,5,2.52,1,N,163,151,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,2021-03-01 04:13:31,2021-03-01 04:29:38,2,4.64,1,N,236,167,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
2,2021-03-01 04:14:51,2021-03-01 04:24:04,1,3.01,1,N,152,238,1,11,0.5,0.5,2,0,0.3,16.8,2.5
2,2021-03-01 04:11:50,2021-03-01 04:26:05,1,3.77,1,N,90,238,1,13.5,0.5,0.5,1,0,0.3,18.3,2.5
2,2021-03-01 04:46:35,2021-03-01 04:52:54,1,1.67,1,N,68,142,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
1,2021-03-01 04:48:27,2021-03-01 04:53:16,2,1.30,1,N,68,161,2,6,3,0.5,0,0,0.3,9.8,2.5
2,2021-03-01 04:41:59,2021-03-01 04:45:04,1,1.04,1,N,48,163,1,5,0.5,0.5,2.2,0,0.3,11,2.5
2,2021-03-01 04:27:24,2021-03-01 04:51:50,2,18.39,1,N,137,251,2,49,0.5,0.5,0,6.12,0.3,58.92,2.5
2,2021-03-01 04:34:12,2021-03-01 04:52:12,1,7.29,1,N,233,25,1,24,0.5,0.5,8.34,0,0.3,36.14,2.5
1,2021-03-01 04:55:09,2021-03-01 05:02:00,1,.00,1,N,7,83,1,9.2,0,0.5,0,0,0.3,10,0
2,2021-03-01 04:42:46,2021-03-01 04:55:20,1,4.04,1,N,48,75,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
2,2021-03-01 04:56:44,2021-03-01 05:03:19,1,2.18,1,N,75,140,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5
1,2021-03-01 04:58:16,2021-03-01 05:07:23,1,3.60,1,N,74,161,1,12,3,0.5,3.15,0,0.3,18.95,2.5
2,2021-03-01 04:06:08,2021-03-01 04:11:17,1,.95,1,N,48,233,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-03-01 04:05:16,2021-03-01 04:12:06,6,2.41,1,N,231,90,1,8.5,0.5,0.5,2,0,0.3,14.3,2.5
2,2021-03-01 04:25:51,2021-03-01 04:38:27,6,4.61,1,N,170,226,1,14.5,0.5,0.5,2,0,0.3,20.3,2.5
2,2021-03-01 04:49:02,2021-03-01 04:51:26,1,.71,1,N,186,230,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2021-03-01 04:00:59,2021-03-01 04:21:34,1,6.10,1,N,162,82,2,21,0.5,0.5,0,0,0.3,24.8,2.5
2,2021-03-01 04:55:36,2021-03-01 05:09:14,1,3.96,1,N,233,43,1,14,0.5,0.5,7.2,0,0.3,25,2.5
2,2021-03-01 04:16:05,2021-03-01 04:34:57,1,6.69,1,N,132,197,2,21,0.5,0.5,0,0,0.3,22.3,0
2,2021-03-01 04:54:08,2021-03-01 04:57:25,1,1.07,1,N,230,163,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
1,2021-03-01 04:20:31,2021-03-01 04:22:59,2,.40,1,N,186,246,2,4,3,0.5,0,0,0.3,7.8,2.5
2,2021-03-01 04:09:28,2021-03-01 04:25:32,1,6.01,1,N,75,249,2,18.5,0.5,0.5,0,0,0.3,22.3,2.5
2,2021-03-01 04:04:57,2021-03-01 04:16:51,1,3.80,1,N,140,226,1,13,0.5,0.5,5.04,0,0.3,21.84,2.5
1,2021-03-01 04:24:18,2021-03-01 04:26:29,1,.80,1,N,100,90,2,4.5,3,0.5,0,0,0.3,8.3,2.5
2,2021-03-01 04:04:36,2021-03-01 04:19:29,1,5.12,1,N,171,129,2,16.5,0.5,0.5,0,0,0.3,17.8,0
1,2021-03-01 05:27:59,2021-03-01 05:38:32,1,3.00,1,N,238,246,1,11,3,0.5,2,0,0.3,16.8,2.5
1,2021-03-01 05:46:27,2021-03-01 05:53:26,1,1.80,1,N,50,239,2,8,3,0.5,0,0,0.3,11.8,2.5
