VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2021-02-01 00:49:53,2021-02-01 00:57:59,1,2.48,1,N,79,229,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2021-02-01 00:13:16,2021-02-01 00:49:46,1,14.76,1,N,74,205,2,42,0.5,0.5,0,6.12,0.3,49.42,0
1,2021-02-01 01:28:47,2021-02-01 01:35:16,1,1.40,1,N,263,229,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,2021-02-01 01:12:15,2021-02-01 01:18:32,1,1.30,1,N,143,186,2,6.5,3,0.5,0,0,0.3,10.3,2.5
2,2021-02-01 01:52:09,2021-02-01 02:06:30,1,2.26,1,N,143,229,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,2021-02-01 01:35:56,2021-02-01 03:06:24,3,38.89,4,N,132,265,1,154,0.5,0.5,32.28,6.12,0.3,193.7,0
2,2021-02-01 01:42:50,2021-02-01 02:03:53,1,9.84,1,N,132,265,2,28,0.5,0.5,0,0,0.3,29.3,0
1,2021-02-01 01:08:57,2021-02-01 01:28:07,1,6.10,1,N,141,87,1,20,3,0.5,5.95,0,0.3,29.75,2.5
1,2021-02-01 01:41:06,2021-02-01 01:47:27,1,1.50,1,N,211,234,3,7,3,0.5,0,0,0.3,10.8,2.5
2,2021-02-01 01:12:42,2021-02-01 01:55:13,2,19.46,1,N,132,248,1,54,0.5,0.5,12.28,6.12,0.3,73.7,0
2,2021-02-01 01:01:05,2021-02-01 01:45:06,1,18.34,5,N,132,265,1,84,0,0,0,0,0.3,84.3,0
2,2021-02-01 01:08:49,2021-02-01 01:30:47,2,5.83,1,N,141,114,1,19,0.5,0.5,6.84,0,0.3,29.64,2.5
2,2021-02-01 01:51:12,2021-02-01 01:55:37,1,.71,1,N,137,164,2,-5,-0.5,-0.5,0,0,-0.3,-8.8,-2.5
2,2021-02-01 01:51:12,2021-02-01 01:55:37,1,.71,1,N,137,164,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2021-02-01 01:18:12,2021-02-01 01:26:25,1,2.62,1,N,143,41,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2021-02-01 01:31:08,2021-02-01 01:40:11,1,1.99,1,N,166,116,2,8.5,0.5,0.5,0,0,0.3,9.8,0
2,2021-02-01 01:41:05,2021-02-01 02:00:15,1,6.79,1,N,132,76,2,20.5,0.5,0.5,0,0,0.3,21.8,0
2,2021-02-01 01:35:22,2021-02-01 01:51:14,1,3.14,1,N,162,148,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
1,2021-02-01 01:08:45,2021-02-01 01:15:58,1,.70,1,N,114,148,2,6,3,0.5,0,0,0.3,9.8,2.5
1,2021-02-01 01:05:24,2021-02-01 01:42:31,1,7.70,1,N,162,70,1,26.5,3,0.5,7.55,0,0.3,37.85,2.5
1,2021-02-01 01:47:53,2021-02-01 01:52:09,1,.40,1,N,70,70,1,4.5,0.5,0.5,1.15,0,0.3,6.95,0
2,2021-02-01 01:11:26,2021-02-01 01:20:03,2,2.03,1,N,186,79,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2021-02-01 01:45:12,2021-02-01 01:45:15,1,.02,5,N,264,264,2,12,0,0,0,0,0.3,12.3,0
2,2021-02-01 01:51:10,2021-02-01 01:55:39,4,.84,1,N,68,68,1,5,0.5,0.5,0,0,0.3,8.8,2.5
1,2021-02-01 01:21:15,2021-02-01 01:34:28,1,3.40,1,N,141,168,2,12,3,0.5,0,0,0.3,15.8,2.5
2,2021-02-01 01:09:03,2021-02-01 01:18:31,1,2.91,1,N,161,238,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,2021-02-01 01:26:31,2021-02-01 01:29:53,1,1.05,1,N,48,68,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2021-02-01 01:50:15,2021-02-01 01:57:37,1,2.04,1,N,68,48,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2021-02-01 01:48:59,2021-02-01 02:03:09,1,2.83,1,N,140,234,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
1,2021-02-01 01:03:32,2021-02-01 01:11:54,1,1.40,1,N,231,113,2,7.5,3,0.5,0,0,0.3,11.3,2.5
1,2021-02-01 01:14:25,2021-02-01 01:27:45,1,2.30,1,N,186,79,2,10.5,3,0.5,0,0,0.3,14.3,2.5
1,2021-02-01 01:46:06,2021-02-01 02:05:48,2,4.60,1,N,132,216,1,15.5,0.5,0.5,5,0,0.3,21.8,0
1,2021-02-01 01:19:43,2021-02-01 01:38:25,1,3.60,1,N,238,186,2,15,3,0.5,0,0,0.3,18.8,2.5
2,2021-02-01 01:41:29,2021-02-01 01:47:58,1,1.40,1,N,238,75,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2021-02-01 01:43:29,2021-02-01 02:09:25,1,9.17,1,N,132,131,2,27,0.5,0.5,0,0,0.3,28.3,0
1,2021-02-01 01:26:38,2021-02-01 01:36:26,1,2.30,1,N,264,264,1,9.5,0.5,0.5,0,0,0.3,10.8,0
1,2021-02-01 01:46:03,2021-02-01 01:48:36,1,.50,1,N,263,75,1,4,3,0.5,1.55,0,0.3,9.35,2.5
2,2021-02-01 01:32:04,2021-02-01 01:44:49,1,1.64,1,N,188,72,2,9,0.5,0.5,0,0,0.3,10.3,0
2,2021-02-01 01:03:21,2021-02-01 01:20:23,1,4.79,1,N,125,141,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
2,2021-02-01 01:31:37,2021-02-01 01:51:19,1,4.43,1,N,114,225,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
2,2021-02-01 01:18:25,2021-02-01 01:32:26,1,2.03,1,N,116,41,1,10.5,0.5,0.5,1.77,0,0.3,13.57,0
2,2021-02-01 01:11:10,2021-02-01 01:19:28,1,1.75,1,N,230,143,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2021-02-01 01:32:23,2021-02-01 02:00:37,1,5.52,1,N,100,42,2,21,0.5,0.5,0,0,0.3,24.8,2.5
1,2021-02-01 01:02:10,2021-02-01 01:59:45,2,18.10,2,N,132,163,2,52,2.5,0.5,0,0,0.3,55.3,2.5
2,2021-02-01 01:19:49,2021-02-01 01:36:09,1,3.05,1,N,148,100,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,2021-02-01 01:53:22,2021-02-01 02:00:04,1,1.03,1,N,75,41,2,6.5,0.5,0.5,0,0,0.3,7.8,0
1,2021-02-01 01:24:58,2021-02-01 01:58:29,2,13.80,1,N,243,256,4,39,3,0.5,0,0,0.3,42.8,2.5
2,2021-02-01 01:07:00,2021-02-01 01:20:07,1,3.38,1,N,264,264,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,2021-02-01 01:43:11,2021-02-01 02:05:05,1,2.31,1,N,239,41,1,14.5,0.5,0.5,1.7,0,0.3,20,2.5
1,2021-02-01 01:07:22,2021-02-01 01:12:20,1,.60,1,N,142,143,1,5,2.5,0.5,0,0,0.3,8.3,2.5
1,2021-02-01 01:40:46,2021-02-01 01:43:56,1,.00,1,N,143,143,2,4,2.5,0.5,0,0,0.3,7.3,2.5
1,2021-02-01 01:45:09,2021-02-01 01:59:28,1,4.70,1,N,142,152,2,16.5,2.5,0.5,0,0,0.3,19.8,2.5
1,2021-02-01 01:06:34,2021-02-01 01:11:46,1,.80,1,N,48,50,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,2021-02-01 01:20:27,2021-02-01 02:01:11,1,7.90,1,N,48,129,2,30,3,0.5,0,0,0.3,33.8,2.5
2,2021-02-01 01:11:40,2021-02-01 01:23:11,1,2.54,1,N,107,141,1,10,0.5,0.5,4.14,0,0.3,17.94,2.5
1,2021-02-01 01:11:49,2021-02-01 01:19:22,1,.90,1,N,144,4,3,6,3,0.5,0,0,0.3,9.8,2.5
1,2021-02-01 01:53:11,2021-02-01 01:57:17,1,.60,1,N,141,229,1,4.5,3,0.5,1,0,0.3,9.3,2.5
2,2021-02-01 01:50:03,2021-02-01 02:05:39,1,2.35,1,N,90,148,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,2021-02-01 01:59:55,2021-02-01 02:24:29,5,5.37,1,N,48,116,2,19.5,0.5,0.5,0,0,0.3,23.3,2.5
2,2021-02-01 01:44:27,2021-02-01 01:56:11,5,.46,1,N,90,90,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2021-02-01 01:12:28,2021-02-01 01:14:26,1,.47,1,N,79,4,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,2021-02-01 01:43:09,2021-02-01 01:48:11,1,1.53,1,N,137,79,1,6.5,0.5,0.5,1.54,0,0.3,11.84,2.5
2,2021-02-01 01:35:27,2021-02-01 01:37:39,1,.43,1,N,141,141,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,2021-02-01 01:37:21,2021-02-01 01:43:47,1,1.65,1,N,137,4,2,7,0.5,0.5,0,0,0.3,10.8,2.5
1,2021-02-01 01:30:04,2021-02-01 01:48:08,1,7.50,1,N,262,94,2,22,0.5,0.5,0,0,0.3,23.3,0
2,2021-02-01 01:37:47,2021-02-01 01:42:02,2,1.28,1,N,236,162,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-02-01 01:56:35,2021-02-01 02:11:53,2,3.87,1,N,237,168,2,14,0.5,0.5,0,0,0.3,17.8,2.5
2,2021-02-01 01:49:35,2021-02-01 02:34:39,3,16.51,1,N,132,193,2,45,0.5,0.5,0,0,0.3,46.3,0
2,2021-02-01 01:08:28,2021-02-01 01:27:49,1,6.80,1,N,162,25,1,21,0.5,0.5,7.44,0,0.3,32.24,2.5
2,2021-02-01 01:22:33,2021-02-01 01:49:57,1,4.59,1,N,186,41,1,19,0.5,0.5,4.56,0,0.3,27.36,2.5
1,2021-02-01 01:30:25,2021-02-01 01:30:43,2,.00,5,N,234,234,1,17.3,0,0,3.5,0,0.3,21.1,0
2,2021-02-01 01:54:13,2021-02-01 02:15:19,1,3.33,1,N,7,173,2,15,0.5,0.5,0,0,0.3,16.3,0
1,2021-02-01 01:01:23,2021-02-01 01:01:36,1,.00,5,N,48,100,1,60,0,0,12.05,0,0.3,72.35,0
1,2021-02-01 01:03:37,2021-02-01 01:12:36,1,1.60,1,N,186,161,1,8,3,0.5,1,0,0.3,12.8,2.5
1,2021-02-01 01:24:50,2021-02-01 01:32:39,3,1.60,1,N,230,234,1,7.5,3,0.5,2,0,0.3,13.3,2.5
1,2021-02-01 01:42:07,2021-02-01 02:15:44,3,8.80,1,N,162,56,2,28.5,3,0.5,0,0,0.3,32.3,2.5
2,2021-02-01 00:42:52,2021-02-01 01:39:05,1,11.29,1,N,186,35,2,37.5,0.5,0.5,0,6.12,0.3,47.42,2.5
2,2021-02-01 01:44:36,2021-02-01 02:15:03,1,11.66,1,N,132,91,2,32.5,0.5,0.5,0,0,0.3,33.8,0
2,2021-02-01 01:33:04,2021-02-01 01:34:56,6,.82,1,N,75,263,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2021-02-01 01:51:01,2021-02-01 01:55:09,6,1.14,1,N,186,50,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
1,2021-02-01 01:06:38,2021-02-01 01:07:04,0,14.60,5,N,140,140,1,61.7,0,0,12.4,0,0.3,74.4,0
2,2021-02-01 01:00:06,2021-02-01 01:14:42,1,2.02,1,N,74,42,2,11,0.5,0.5,0,0,0.3,12.3,0
1,2021-02-01 01:40:39,2021-02-01 01:51:57,1,2.10,1,N,186,142,1,9,3,0.5,2.55,0,0.3,15.35,2.5
2,2021-02-01 01:13:32,2021-02-01 01:33:07,1,3.67,1,N,186,232,2,15,0.5,0.5,0,0,0.3,18.8,2.5
2,2021-02-01 01:54:31,2021-02-01 02:03:59,1,3.12,1,N,107,263,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,2021-02-01 01:49:31,2021-02-01 02:33:03,1,20.26,1,N,132,31,2,54,0.5,0.5,0,6.12,0.3,61.42,0
2,2021-02-01 01:11:34,2021-02-01 01:56:42,2,7.35,1,N,233,162,1,25.5,0.5,0.5,0,0,0.3,29.3,2.5
1,2021-02-01 01:45:25,2021-02-01 02:32:01,1,5.60,1,N,166,166,2,28,0.5,0.5,0,0,0.3,29.3,0
1,2021-02-01 01:09:06,2021-02-01 01:27:09,1,4.50,1,N,48,226,2,15.5,3,0.5,0,0,0.3,19.3,2.5
2,2021-02-01 01:24:37,2021-02-01 01:24:49,2,.00,2,N,249,249,1,52,0,0.5,11.06,0,0.3,66.36,2.5
2,2021-02-01 01:19:01,2021-02-01 01:52:11,1,7.49,1,N,162,198,1,25.5,0.5,0.5,0,6.12,0.3,35.42,2.5
2,2021-02-01 01:21:01,2021-02-01 01:47:56,1,6.01,1,N,230,52,4,-21,-0.5,-0.5,0,0,-0.3,-24.8,-2.5
2,2021-02-01 01:21:01,2021-02-01 01:47:56,1,6.01,1,N,230,52,2,21,0.5,0.5,0,0,0.3,24.8,2.5
2,2021-02-01 01:26:07,2021-02-01 01:39:20,1,5.97,1,N,132,130,2,18,0.5,0.5,0,0,0.3,19.3,0
2,2021-02-01 01:21:00,2021-02-01 01:33:04,1,1.72,1,N,48,229,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2021-02-01 01:42:11,2021-02-01 01:46:45,1,.92,1,N,162,229,1,5,0.5,0.5,2.64,0,0.3,11.44,2.5
2,2021-02-01 01:05:58,2021-02-01 01:06:05,3,.00,5,N,238,238,4,-400,0,0,0,0,-0.3,-402.8,-2.5
2,2021-02-01 01:05:58,2021-02-01 01:06:05,3,.00,5,N,238,238,2,400,0,0,0,0,0.3,402.8,2.5
2,2021-02-01 01:10:38,2021-02-01 01:16:57,1,1.89,1,N,239,230,4,-7.5,-0.5,-0.5,0,0,-0.3,-11.3,-2.5
2,2021-02-01 01:10:38,2021-02-01 01:16:57,1,1.89,1,N,239,230,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2021-02-01 01:12:08,2021-02-01 01:35:11,1,3.30,1,N,100,4,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
2,2021-02-01 01:00:52,2021-02-01 01:07:44,1,2.21,1,N,141,75,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2021-02-01 01:09:44,2021-02-01 01:10:44,1,.04,1,N,75,75,2,2.5,0.5,0.5,0,0,0.3,3.8,0
2,2021-02-01 01:49:54,2021-02-01 02:20:19,1,8.68,1,N,229,244,2,27.5,0.5,0.5,0,0,0.3,31.3,2.5
1,2021-02-01 02:05:17,2021-02-01 02:15:12,1,1.70,1,N,246,164,2,8.5,3,0.5,0,0,0.3,12.3,2.5
2,2021-02-01 02:55:51,2021-02-01 03:02:04,1,1.04,1,N,161,100,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-02-01 02:01:57,2021-02-01 02:30:23,2,8.19,1,N,132,63,2,24.5,0.5,0.5,0,0,0.3,25.8,0
2,2021-02-01 02:51:59,2021-02-01 03:01:19,1,1.42,1,N,137,224,1,7.5,0.5,0.5,3.39,0,0.3,14.69,2.5
2,2021-02-01 02:33:39,2021-02-01 02:35:37,1,.58,1,N,166,166,2,4,0.5,0.5,0,0,0.3,5.3,0
2,2021-02-01 02:46:26,2021-02-01 02:59:55,1,2.59,1,N,79,68,4,-11.5,-0.5,-0.5,0,0,-0.3,-15.3,-2.5
2,2021-02-01 02:46:26,2021-02-01 02:59:55,1,2.59,1,N,79,68,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,2021-02-01 02:13:26,2021-02-01 02:28:02,1,2.80,1,N,229,148,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2021-02-01 02:20:51,2021-02-01 02:31:19,1,1.70,1,N,68,107,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5
1,2021-02-01 02:13:00,2021-02-01 02:43:42,1,6.30,1,N,239,83,2,23.5,3,0.5,0,0,0.3,27.3,2.5
2,2021-02-01 02:05:16,2021-02-01 02:13:30,1,1.76,1,N,234,4,1,8,0.5,0.5,1,0,0.3,12.8,2.5
2,2021-02-01 02:02:30,2021-02-01 02:43:12,2,20.21,1,N,132,69,2,55,0.5,0.5,0,6.12,0.3,62.42,0
1,2021-02-01 02:05:28,2021-02-01 02:48:58,1,7.90,1,N,234,198,2,29.5,3,0.5,0,0,0.3,33.3,2.5
2,2021-02-01 02:18:57,2021-02-01 02:21:17,1,.76,1,N,107,170,1,4.5,0.5,0.5,2.08,0,0.3,10.38,2.5
2,2021-02-01 02:52:34,2021-02-01 02:58:55,1,1.21,1,N,186,246,1,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2021-02-01 02:19:09,2021-02-01 02:23:53,1,.84,1,N,144,231,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2021-02-01 02:46:50,2021-02-01 03:08:11,1,4.15,1,N,186,75,2,17,0.5,0.5,0,0,0.3,20.8,2.5
1,2021-02-01 02:00:40,2021-02-01 02:18:01,1,4.30,1,N,170,7,1,15.5,3,0.5,5.75,0,0.3,25.05,2.5
2,2021-02-01 02:55:29,2021-02-01 02:55:40,1,.00,1,N,100,100,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
1,2021-02-01 02:01:41,2021-02-01 02:08:51,1,1.00,1,N,75,75,2,6.5,0.5,0.5,0,0,0.3,7.8,0
2,2021-02-01 02:33:19,2021-02-01 02:44:09,2,2.11,1,N,114,232,1,9.5,0.5,0.5,1,0,0.3,14.3,2.5
1,2021-02-01 02:05:53,2021-02-01 02:19:57,1,.00,1,N,42,194,1,15.2,0,0.5,0,6.12,0.3,22.12,0
1,2021-02-01 02:49:32,2021-02-01 03:01:16,1,2.50,1,N,141,234,2,10,3,0.5,0,0,0.3,13.8,2.5
2,2021-02-01 02:09:04,2021-02-01 02:15:26,2,1.09,1,N,75,41,2,6,0.5,0.5,0,0,0.3,7.3,0
1,2021-02-01 02:05:58,2021-02-01 02:06:35,2,.10,1,N,256,256,2,2.5,0.5,0.5,0,0,0.3,3.8,0
1,2021-02-01 02:33:05,2021-02-01 02:33:37,2,.10,1,N,48,48,3,2.5,3,0.5,0,0,0.3,6.3,2.5
1,2021-02-01 02:57:05,2021-02-01 03:19:50,2,7.30,1,N,186,17,4,23,3,0.5,0,0,0.3,26.8,2.5
2,2021-02-01 02:51:21,2021-02-01 03:00:27,1,2.40,1,N,45,181,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
1,2021-02-01 02:07:59,2021-02-01 02:18:48,1,3.30,1,N,233,75,1,11,3,0.5,2.95,0,0.3,17.75,2.5
1,2021-02-01 02:39:52,2021-02-01 02:49:15,1,1.30,1,N,162,48,1,7.5,3,0.5,2.26,0,0.3,13.56,2.5
2,2021-02-01 02:17:27,2021-02-01 02:19:38,1,.28,1,N,116,116,2,3.5,0.5,0.5,0,0,0.3,4.8,0
1,2021-02-01 02:27:55,2021-02-01 02:35:18,1,.70,1,N,142,48,1,6.5,2.5,0.5,2.9,0,0.3,12.7,2.5
1,2021-02-01 02:46:19,2021-02-01 02:50:30,1,.30,1,N,230,48,1,4.5,3,0.5,0.01,0,0.3,8.31,2.5
1,2021-02-01 02:59:02,2021-02-01 03:11:49,1,3.20,1,N,186,261,2,12,3,0.5,0,0,0.3,15.8,2.5
2,2021-02-01 02:39:39,2021-02-01 02:47:10,1,1.33,1,N,229,137,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,2021-02-01 01:57:29,2021-02-01 02:07:26,5,1.60,1,N,234,68,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2021-02-01 02:17:54,2021-02-01 02:30:53,5,2.07,1,N,90,164,1,10,0.5,0.5,0,0,0.3,13.8,2.5
2,2021-02-01 02:14:59,2021-02-01 02:20:31,1,1.15,1,N,164,68,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-02-01 02:33:44,2021-02-01 02:34:34,2,.08,1,N,170,170,1,2.5,0.5,0.5,1,0,0.3,7.3,2.5
2,2021-02-01 02:41:54,2021-02-01 02:50:59,1,2.10,1,N,137,246,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2021-02-01 02:13:18,2021-02-01 02:37:59,2,7.96,1,N,168,48,2,26,0.5,0.5,0,0,0.3,29.8,2.5
2,2021-02-01 02:47:27,2021-02-01 02:52:26,2,1.13,1,N,142,239,2,6,0.5,0.5,0,0,0.3,9.8,2.5
1,2021-02-01 02:16:58,2021-02-01 02:32:12,1,3.80,1,N,146,234,2,14,3,0.5,0,0,0.3,17.8,2.5
1,2021-02-01 02:50:26,2021-02-01 03:25:37,1,13.30,1,N,79,171,2,38.5,3,0.5,0,0,0.3,42.3,2.5
2,2021-02-01 02:36:43,2021-02-01 02:46:39,1,1.61,1,N,68,158,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2021-02-01 02:05:29,2021-02-01 02:07:19,1,.35,1,N,263,262,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,2021-02-01 02:53:25,2021-02-01 03:13:33,1,4.15,1,N,42,127,2,17.5,0.5,0.5,0,0,0.3,18.8,0
2,2021-02-01 02:00:41,2021-02-01 02:04:20,6,.86,1,N,48,68,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2021-02-01 02:11:10,2021-02-01 02:16:36,6,1.34,1,N,186,234,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2021-02-01 02:32:49,2021-02-01 03:00:02,6,11.70,1,N,186,250,2,33.5,0.5,0.5,0,0,0.3,37.3,2.5
1,2021-02-01 02:12:33,2021-02-01 02:17:00,1,.90,1,N,186,234,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,2021-02-01 02:43:17,2021-02-01 03:10:07,1,5.20,1,N,186,7,1,19.5,3,0.5,6.95,0,0.3,30.25,2.5
2,2021-02-01 02:33:49,2021-02-01 02:38:50,1,1.07,1,N,230,186,4,-5.5,-0.5,-0.5,0,0,-0.3,-9.3,-2.5
2,2021-02-01 02:33:49,2021-02-01 02:38:50,1,1.07,1,N,230,186,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2021-02-01 02:42:52,2021-02-01 03:07:21,1,8.96,1,N,68,42,1,26.5,0.5,0.5,6.06,0,0.3,36.36,2.5
1,2021-02-01 02:22:07,2021-02-01 02:54:29,1,10.90,1,N,141,98,2,32.5,3,0.5,0,0,0.3,36.3,2.5
1,2021-02-01 02:36:49,2021-02-01 02:40:35,1,.50,1,N,186,48,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,2021-02-01 02:53:24,2021-02-01 03:00:31,2,1.50,1,N,186,161,1,7,3,0.5,2.15,0,0.3,12.95,2.5
2,2021-02-01 02:38:31,2021-02-01 02:38:38,1,.00,1,N,186,164,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
2,2021-02-01 02:39:52,2021-02-01 02:40:22,1,.00,5,N,164,164,2,96,0,0,0,0,0.3,98.8,2.5
2,2021-02-01 02:42:41,2021-02-01 02:42:50,1,.00,1,N,164,164,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
2,2021-02-01 02:43:27,2021-02-01 02:43:34,1,.00,5,N,164,164,2,90,0,0,0,0,0.3,92.8,2.5
2,2021-02-01 02:17:24,2021-02-01 02:39:39,2,6.07,1,N,186,166,1,20.5,0.5,0.5,1,0,0.3,25.3,2.5
2,2021-02-01 02:02:55,2021-02-01 02:54:02,3,20.25,1,N,132,69,2,56,0.5,0.5,0,6.12,0.3,63.42,0
2,2021-02-01 02:07:07,2021-02-01 02:18:41,1,1.59,1,N,170,246,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,2021-02-01 02:40:03,2021-02-01 02:44:26,1,.63,1,N,100,230,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2021-02-01 02:38:32,2021-02-01 02:48:30,3,2.40,1,N,142,263,1,9.5,0.5,0.5,3.99,0,0.3,17.29,2.5
2,2021-02-01 03:40:33,2021-02-01 03:56:00,1,3.88,1,N,238,230,2,14,0.5,0.5,0,0,0.3,17.8,2.5
2,2021-02-01 03:28:32,2021-02-01 03:48:18,1,3.05,1,N,151,42,2,14.5,0.5,0.5,0,0,0.3,15.8,0
2,2021-02-01 03:08:42,2021-02-01 03:08:47,1,.00,5,N,68,264,2,10,0,0,0,0,0.3,10.3,0
2,2021-02-01 02:56:14,2021-02-01 03:10:38,1,3.56,1,N,186,238,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,2021-02-01 03:26:15,2021-02-01 03:52:24,1,8.69,1,N,48,138,1,27,0.5,0.5,6.16,0,0.3,36.96,2.5
2,2021-02-01 03:27:07,2021-02-01 03:42:18,1,3.87,1,N,186,75,1,14,0.5,0.5,5.34,0,0.3,23.14,2.5
1,2021-02-01 03:14:34,2021-02-01 03:33:16,1,4.80,1,N,230,226,2,17,3,0.5,0,0,0.3,20.8,2.5
1,2021-02-01 03:54:32,2021-02-01 04:26:28,1,9.50,1,N,141,171,2,30,3,0.5,0,0,0.3,33.8,2.5
1,2021-02-01 03:23:16,2021-02-01 03:41:39,1,7.00,1,N,230,42,1,21.5,3,0.5,5.05,0,0.3,30.35,2.5
2,2021-02-01 03:14:08,2021-02-01 03:19:25,1,.92,1,N,68,100,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2021-02-01 03:18:58,2021-02-01 03:21:04,1,.69,1,N,41,42,2,4,0.5,0.5,0,0,0.3,5.3,0
2,2021-02-01 02:54:45,2021-02-01 03:22:18,2,7.69,1,N,68,74,1,25.5,0.5,0.5,5.86,0,0.3,35.16,2.5
2,2021-02-01 03:15:21,2021-02-01 03:22:56,1,1.11,1,N,74,75,2,7,0.5,0.5,0,0,0.3,8.3,0
2,2021-02-01 03:40:19,2021-02-01 03:50:16,1,2.94,1,N,233,114,1,10.5,0.5,0.5,0,0,0.3,14.3,2.5
1,2021-02-01 03:43:19,2021-02-01 04:01:40,3,8.70,1,N,90,129,4,25.5,3,0.5,0,0,0.3,29.3,2.5
2,2021-02-01 03:08:41,2021-02-01 03:48:43,1,9.40,1,N,181,143,1,32,0.5,0.5,10.74,0,0.3,46.54,2.5
1,2021-02-01 03:08:59,2021-02-01 03:11:45,1,.50,1,N,143,143,3,4,3,0.5,0,0,0.3,7.8,2.5
2,2021-02-01 03:06:09,2021-02-01 03:26:38,1,4.28,1,N,186,75,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5
2,2021-02-01 03:00:44,2021-02-01 03:05:33,5,.74,1,N,186,230,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2021-02-01 03:20:29,2021-02-01 04:01:48,5,12.16,1,N,107,63,2,38,0.5,0.5,0,0,0.3,41.8,2.5
2,2021-02-01 03:54:29,2021-02-01 04:21:26,1,7.31,1,N,164,194,2,23,0.5,0.5,0,6.12,0.3,32.92,2.5
2,2021-02-01 03:33:54,2021-02-01 03:52:40,5,3.35,1,N,77,71,2,14,0.5,0.5,0,0,0.3,15.3,0
2,2021-02-01 03:05:40,2021-02-01 03:10:57,1,1.28,1,N,79,68,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-02-01 03:07:51,2021-02-01 03:40:19,2,7.45,1,N,68,61,2,26,0.5,0.5,0,0,0.3,29.8,2.5
2,2021-02-01 03:16:06,2021-02-01 03:38:02,1,6.08,1,N,166,186,2,19.5,0.5,0.5,0,0,0.3,23.3,2.5
1,2021-02-01 03:09:21,2021-02-01 03:10:38,1,.00,5,N,265,265,1,40,0,0,12.05,0,0.3,52.35,0
